customer_id,full_name,document_cpf,signup_date
CUST-18070,Maria Rodrigues,117.769.481-67,01/11/2024
CUST-18071,Camila Rodrigues,117.479.151-88,10/05/2023
CUST-18072,Ana Gomes,907.952.215-37,27/03/2025
CUST-18073,Thiago Rodrigues,166.411.727-35,07/08/2024
CUST-18074,Pedro Silva,623.621.494-38,17/05/2024
CUST-18075,Julia Oliveira,382.167.701-78,19/10/2024
CUST-18076,Marcos Oliveira,448.956.243-48,18/08/2024
CUST-18077,João Costa,965.977.716-42,07/03/2025
CUST-18078,Lucas Pereira,759.886.973-74,27/01/2025
CUST-18079,Mariana Alves,339.707.625-44,21/03/2025
CUST-18080,Fernanda Gomes,949.771.193-69,29/09/2024
CUST-18081,Pedro Alves,809.543.873-25,26/03/2024
CUST-18082,Beatriz Souza,823.343.361-12,07/06/2024
CUST-18083,Rafael Ferreira,744.296.468-50,05/03/2025
CUST-18084,Julia Rodrigues,698.954.620-86,26/09/2025
CUST-18085,Maria Costa,403.583.693-82,22/05/2025
CUST-18086,Carlos Lima,978.124.800-57,04/06/2025
CUST-18087,Carlos Souza,429.901.990-18,18/05/2023
CUST-18088,Carlos Oliveira,229.166.849-91,29/12/2023
CUST-18089,Julia Lima,812.344.114-58,12/04/2025
CUST-18090,Thiago Ribeiro,773.991.751-53,05/03/2025
CUST-18091,Rafael Santos,411.658.535-98,09/12/2025
CUST-18092,Lucas Alves,868.651.990-66,15/03/2024
CUST-18093,Camila Costa,971.794.909-57,20/04/2025
CUST-18094,Pedro Costa,770.271.773-68,24/02/2024
CUST-18095,Maria Gomes,254.909.712-20,07/09/2024
CUST-18096,Mariana Ribeiro,283.570.531-43,18/03/2025
CUST-18097,Thiago Lima,338.829.561-25,02/11/2025
CUST-18098,Julia Alves,181.761.831-43,25/05/2024
CUST-18099,Fernanda Rodrigues,346.590.849-32,27/11/2025
CUST-18100,Maria Lima,655.636.385-44,17/07/2024
CUST-18101,Pedro Oliveira,705.971.461-99,14/10/2024
CUST-18102,Camila Lima,698.464.658-98,20/12/2023
CUST-18103,Pedro Alves,943.251.832-70,09/09/2023
CUST-18104,Rafael Souza,847.778.818-61,30/11/2025
CUST-18105,Pedro Santos,146.987.935-23,06/07/2025
CUST-18106,Pedro Santos,457.498.368-42,29/03/2024
CUST-18107,Mariana Ferreira,189.197.201-42,18/06/2024
CUST-18108,Camila Silva,138.440.639-96,12/10/2024
CUST-18109,João Lima,428.873.300-34,22/07/2023
CUST-18110,Beatriz Silva,130.266.748-42,19/10/2025
CUST-18111,Thiago Pereira,755.566.906-45,02/05/2025
CUST-18112,Carlos Silva,390.226.960-69,26/12/2023
CUST-18113,Lucas Santos,473.124.605-99,17/05/2024
CUST-18114,Marcos Santos,720.715.569-20,09/05/2023
CUST-18115,Camila Rodrigues,716.379.902-20,31/08/2023
CUST-18116,Mariana Santos,959.661.716-44,08/12/2025
CUST-18117,Fernanda Santos,893.195.109-91,12/08/2024
CUST-18118,Camila Pereira,853.163.720-71,02/04/2024
CUST-18119,Beatriz Silva,114.211.973-33,03/11/2025
CUST-18120,Beatriz Rodrigues,625.270.804-47,23/05/2023
CUST-18121,João Ferreira,747.581.688-25,13/06/2024
CUST-18122,Carlos Silva,364.586.671-60,15/05/2023
CUST-18123,Ana Souza,243.192.404-37,10/08/2025
CUST-18124,Pedro Rodrigues,440.739.205-48,27/11/2024
CUST-18125,Ana Santos,319.280.753-38,22/04/2024
CUST-18126,Beatriz Costa,840.710.172-27,03/02/2024
CUST-18127,Maria Gomes,955.458.682-93,25/06/2023
CUST-18128,Carlos Silva,339.156.822-68,16/01/2024
CUST-18129,Camila Santos,976.301.413-56,27/05/2025
CUST-18130,Mariana Rodrigues,861.107.223-71,15/03/2025
CUST-18131,Rafael Santos,544.215.525-31,10/01/2025
CUST-18132,Beatriz Rodrigues,125.909.122-47,29/11/2023
CUST-18133,Maria Santos,600.116.250-65,17/12/2023
CUST-18134,Beatriz Ferreira,608.228.235-46,31/12/2023
CUST-18135,Ana Alves,715.298.142-15,08/11/2023
CUST-18136,Fernanda Ferreira,260.543.938-70,11/11/2025
CUST-18137,Maria Lima,147.885.985-83,29/12/2025
CUST-18138,João Silva,325.453.841-75,22/09/2023
CUST-18139,Fernanda Pereira,240.319.448-91,18/11/2025
CUST-18140,Camila Gomes,326.182.231-58,26/10/2024
CUST-18141,João Ferreira,653.259.614-54,26/05/2024
CUST-18142,Marcos Souza,975.565.912-39,03/11/2023
CUST-18143,Carlos Costa,661.620.133-80,24/11/2024
CUST-18144,Pedro Lima,548.529.920-45,02/06/2023
CUST-18145,Beatriz Lima,735.155.306-11,16/03/2024
CUST-18146,Beatriz Rodrigues,270.519.152-66,20/06/2025
CUST-18147,Rafael Gomes,721.888.741-43,09/01/2024
CUST-18148,Ana Souza,472.707.640-88,17/07/2025
CUST-18149,Rafael Pereira,247.668.214-83,01/12/2024
CUST-18150,Rafael Rodrigues,748.619.240-84,30/07/2025
CUST-18151,João Pereira,815.572.801-84,28/09/2025
CUST-18152,Lucas Santos,752.339.229-41,15/07/2023
CUST-18153,João Pereira,217.565.185-69,09/05/2025
CUST-18154,João Santos,153.626.252-90,12/10/2025
CUST-18155,Rafael Ferreira,819.599.686-12,12/04/2023
CUST-18156,Fernanda Rodrigues,259.696.354-43,14/04/2025
CUST-18157,Mariana Pereira,937.527.729-17,17/05/2024
CUST-18158,Carlos Lima,316.777.181-48,03/03/2024
CUST-18159,Thiago Pereira,871.399.568-20,18/01/2024
CUST-18160,Carlos Pereira,401.113.784-16,04/09/2023
CUST-18161,Fernanda Lima,279.739.298-52,10/07/2023
CUST-18162,Mariana Silva,786.987.430-35,09/05/2023
CUST-18163,Fernanda Souza,487.803.355-63,30/10/2024
CUST-18164,Marcos Lima,357.512.936-89,25/06/2023
CUST-18165,Rafael Alves,835.751.754-35,11/05/2023
CUST-18166,Thiago Pereira,922.182.397-94,04/05/2023
CUST-18167,João Pereira,307.332.942-48,05/03/2024
CUST-18168,Pedro Lima,443.218.861-67,06/04/2024
CUST-18169,Fernanda Oliveira,997.456.332-66,25/04/2023
CUST-18170,Beatriz Ferreira,904.151.182-32,23/04/2024
CUST-18171,Camila Ferreira,262.303.852-14,08/01/2024
CUST-18172,João Souza,838.519.614-84,20/12/2025
CUST-18173,Pedro Oliveira,336.800.704-91,02/10/2024
CUST-18174,Beatriz Rodrigues,957.598.347-80,12/10/2025
CUST-18175,Camila Gomes,852.821.219-24,16/03/2025
CUST-18176,Julia Gomes,501.441.704-27,19/06/2025
CUST-18177,Fernanda Costa,890.341.192-72,26/09/2024
CUST-18178,Thiago Gomes,271.202.580-76,07/04/2023
CUST-18179,Beatriz Ferreira,267.341.801-62,15/08/2023
CUST-18180,Beatriz Costa,845.869.134-83,08/07/2025
CUST-18181,Pedro Silva,954.743.676-75,25/04/2023
CUST-18182,Fernanda Alves,467.195.136-29,19/05/2024
CUST-18183,Rafael Santos,562.537.398-57,22/10/2024
CUST-18184,Camila Oliveira,521.485.141-90,22/08/2024
CUST-18185,Marcos Silva,274.944.938-74,03/08/2023
CUST-18186,João Lima,587.722.285-94,25/01/2024
CUST-18187,Camila Oliveira,836.334.565-57,08/05/2024
CUST-18188,Beatriz Oliveira,371.330.105-81,13/10/2025
CUST-18189,Camila Pereira,707.133.156-59,13/09/2023
CUST-18190,Camila Ferreira,138.667.385-98,27/04/2023
CUST-18191,Pedro Pereira,765.571.469-91,26/06/2025
CUST-18192,Mariana Silva,762.481.910-34,04/04/2024
CUST-18193,Pedro Lima,414.740.482-68,08/12/2023
CUST-18194,Pedro Gomes,858.811.155-73,24/11/2025
CUST-18195,Beatriz Lima,595.363.610-30,07/06/2024
CUST-18196,Mariana Santos,939.822.182-36,13/06/2023
CUST-18197,Thiago Alves,436.669.564-34,07/11/2025
CUST-18198,Thiago Oliveira,364.911.580-67,11/06/2023
CUST-18199,Camila Lima,877.243.728-41,06/05/2023
CUST-18200,Lucas Santos,986.939.827-28,31/10/2024
CUST-18201,Ana Pereira,552.749.793-79,22/09/2025
CUST-18202,Camila Silva,567.598.279-37,07/11/2024
CUST-18203,Camila Rodrigues,257.148.778-10,03/03/2024
CUST-18204,Thiago Gomes,915.243.892-58,01/01/2026
CUST-18205,Lucas Souza,518.749.179-57,27/07/2023
CUST-18206,Rafael Rodrigues,348.194.234-41,08/04/2025
CUST-18207,Beatriz Lima,364.723.160-94,11/04/2025
CUST-18208,Maria Costa,511.222.967-61,08/12/2024
CUST-18209,João Souza,283.293.622-57,18/03/2025
CUST-18210,Thiago Gomes,344.634.115-66,29/05/2024
CUST-18211,Thiago Gomes,174.507.205-69,25/04/2023
CUST-18212,Mariana Rodrigues,737.366.574-33,26/11/2024
CUST-18213,Pedro Costa,648.827.940-49,06/11/2025
CUST-18214,Ana Pereira,821.276.703-33,27/09/2024
CUST-18215,Carlos Alves,489.516.177-50,01/04/2025
CUST-18216,Mariana Rodrigues,864.759.736-74,23/11/2024
CUST-18217,Lucas Oliveira,993.410.773-63,13/12/2023
CUST-18218,Maria Gomes,775.983.776-35,01/07/2024
CUST-18219,João Souza,341.132.184-10,25/06/2025
CUST-18220,Rafael Pereira,863.818.911-83,30/08/2023
CUST-18221,Rafael Souza,256.256.855-61,31/08/2024
CUST-18222,Carlos Ribeiro,181.517.413-89,11/04/2024
CUST-18223,Thiago Silva,899.482.666-92,09/07/2025
CUST-18224,João Ferreira,920.192.188-98,27/03/2024
CUST-18225,Julia Alves,641.340.430-66,18/10/2025
CUST-18226,Mariana Costa,323.910.895-38,18/06/2024
CUST-18227,João Souza,794.389.450-42,21/04/2024
CUST-18228,Beatriz Santos,274.962.181-67,02/05/2023
CUST-18229,Lucas Souza,542.301.233-64,31/12/2025
CUST-18230,Carlos Lima,678.310.426-99,21/01/2025
CUST-18231,Ana Oliveira,432.202.255-20,10/09/2024
CUST-18232,Rafael Ferreira,658.181.466-93,30/08/2023
CUST-18233,Lucas Alves,577.262.860-89,06/12/2023
CUST-18234,Thiago Costa,254.737.190-18,06/02/2025
CUST-18235,Thiago Silva,426.110.194-67,18/04/2023
CUST-18236,Camila Costa,626.262.816-44,11/07/2025
CUST-18237,Carlos Gomes,357.941.234-23,05/05/2023
CUST-18238,Pedro Ferreira,861.341.284-68,11/05/2023
CUST-18239,Pedro Ferreira,308.382.767-60,24/11/2025
CUST-18240,Julia Silva,218.172.750-11,20/02/2025
CUST-18241,Beatriz Oliveira,445.313.968-61,14/09/2025
CUST-18242,Fernanda Pereira,617.855.884-50,03/11/2024
CUST-18243,Mariana Oliveira,310.226.546-98,27/08/2025
CUST-18244,Fernanda Souza,633.340.694-79,11/11/2023
CUST-18245,Thiago Lima,812.755.764-19,30/11/2024
CUST-18246,Pedro Santos,430.176.701-39,28/05/2023
CUST-18247,João Alves,410.843.301-41,21/07/2024
CUST-18248,Carlos Oliveira,955.723.934-30,23/07/2024
CUST-18249,Thiago Costa,198.314.496-34,06/07/2024
CUST-18250,Pedro Alves,958.406.680-19,22/12/2024
CUST-18251,Ana Lima,641.384.885-15,29/01/2024
CUST-18252,Mariana Ribeiro,942.630.431-66,29/12/2025
CUST-18253,Pedro Pereira,264.912.756-71,24/10/2024
CUST-18254,Camila Alves,898.881.193-24,13/09/2024
CUST-18255,Ana Rodrigues,941.957.832-39,25/11/2025
CUST-18256,João Ribeiro,843.420.129-83,05/04/2025
CUST-18257,Mariana Gomes,604.421.329-19,23/10/2023
CUST-18258,Maria Santos,435.274.677-19,24/08/2025
CUST-18259,Thiago Souza,196.656.268-42,09/05/2025
CUST-18260,Beatriz Ferreira,412.267.345-92,17/02/2025
CUST-18261,Marcos Oliveira,478.889.882-65,27/08/2025
CUST-18262,Fernanda Rodrigues,585.462.895-65,08/07/2023
CUST-18263,Lucas Ferreira,605.465.170-47,11/06/2025
CUST-18264,Rafael Lima,316.606.503-65,10/04/2025
CUST-18265,Mariana Gomes,772.815.101-50,25/10/2025
CUST-18266,Marcos Souza,781.204.332-13,21/05/2023
CUST-18267,Thiago Rodrigues,247.185.375-48,14/07/2023
CUST-18268,Maria Ribeiro,944.379.150-21,08/09/2025
CUST-18269,Mariana Ribeiro,264.186.621-88,23/04/2023
CUST-18270,Pedro Santos,792.252.703-36,28/04/2023
CUST-18271,Camila Ferreira,652.625.361-55,29/05/2023
CUST-18272,Pedro Ferreira,253.396.815-83,17/04/2024
CUST-18273,Thiago Ribeiro,108.198.536-55,25/07/2024
CUST-18274,Pedro Souza,433.237.735-18,30/03/2025
CUST-18275,João Souza,987.328.827-50,14/09/2024
CUST-18276,Camila Oliveira,110.564.700-63,13/05/2023
CUST-18277,Julia Souza,467.638.110-90,06/08/2025
CUST-18278,Mariana Rodrigues,948.847.850-61,03/01/2025
CUST-18279,João Lima,774.390.503-74,01/06/2024
CUST-18280,Fernanda Souza,257.766.169-85,21/10/2023
CUST-18281,Lucas Gomes,493.185.358-87,16/07/2025
CUST-18282,Julia Gomes,978.160.748-43,22/06/2025
CUST-18283,Fernanda Ferreira,190.821.265-63,18/08/2023
CUST-18284,Camila Silva,835.460.200-50,08/10/2025
CUST-18285,Rafael Costa,695.653.109-81,21/12/2024
CUST-18286,Rafael Lima,303.721.772-76,24/09/2025
CUST-18287,Maria Silva,921.464.485-68,22/03/2025
CUST-18288,Ana Ribeiro,471.624.714-97,01/03/2025
CUST-18289,Lucas Gomes,356.184.568-72,08/09/2024
CUST-18290,Marcos Gomes,531.315.815-91,08/04/2024
CUST-18291,Marcos Santos,973.350.870-92,27/10/2024
CUST-18292,Maria Souza,960.588.257-48,03/09/2023
CUST-18293,Beatriz Rodrigues,991.135.223-46,22/01/2025
CUST-18294,Beatriz Oliveira,741.170.802-77,16/12/2024
CUST-18295,Camila Lima,571.536.301-96,27/10/2024
CUST-18296,Mariana Gomes,384.540.548-89,14/02/2025
CUST-18297,Fernanda Ferreira,182.312.998-21,20/12/2025
CUST-18298,Fernanda Alves,303.706.794-64,24/02/2025
CUST-18299,Thiago Souza,720.918.968-44,06/09/2025
CUST-18300,João Gomes,965.319.892-64,24/11/2025
CUST-18301,Mariana Silva,140.380.342-48,04/06/2025
CUST-18302,Thiago Rodrigues,265.678.383-85,02/07/2023
CUST-18303,Maria Oliveira,286.123.434-88,11/01/2025
CUST-18304,Beatriz Silva,787.766.302-62,09/11/2024
CUST-18305,Julia Oliveira,745.259.567-44,20/06/2024
CUST-18306,Rafael Alves,977.141.396-32,05/12/2024
CUST-18307,Thiago Alves,875.801.425-92,29/10/2023
CUST-18308,Ana Souza,497.825.386-46,28/05/2025
CUST-18309,Mariana Costa,114.325.439-71,27/11/2023
CUST-18310,Maria Santos,967.143.945-97,19/06/2025
CUST-18311,Mariana Santos,211.154.121-60,23/02/2024
CUST-18312,Ana Santos,486.126.499-30,24/05/2024
CUST-18313,Ana Gomes,698.241.480-28,24/12/2025
CUST-18314,Camila Ferreira,543.272.484-63,17/06/2023
CUST-18315,Maria Pereira,664.661.942-91,08/11/2023
CUST-18316,Mariana Rodrigues,769.625.792-96,22/08/2025
CUST-18317,Rafael Alves,899.230.487-91,25/10/2023
CUST-18318,Carlos Costa,501.960.811-63,07/03/2024
CUST-18319,Fernanda Oliveira,732.350.306-93,21/11/2024
CUST-18320,Mariana Rodrigues,355.186.348-41,05/06/2024
CUST-18321,Carlos Oliveira,431.958.459-62,08/09/2025
CUST-18322,Beatriz Pereira,683.631.342-58,18/02/2025
CUST-18323,Marcos Ferreira,974.953.516-31,18/07/2024
CUST-18324,Beatriz Oliveira,898.113.900-68,19/01/2025
CUST-18325,João Alves,985.674.656-75,24/12/2024
CUST-18326,Lucas Oliveira,322.202.851-64,07/04/2023
CUST-18327,Mariana Pereira,561.349.656-99,10/11/2024
CUST-18328,Maria Costa,137.770.108-25,14/10/2024
CUST-18329,Lucas Silva,110.887.428-37,03/03/2024
CUST-18330,Lucas Alves,252.191.923-25,08/08/2023
CUST-18331,Pedro Costa,705.798.279-92,25/07/2024
CUST-18332,Thiago Silva,356.466.333-43,08/09/2023
CUST-18333,Rafael Rodrigues,518.495.508-93,09/12/2024
CUST-18334,Thiago Souza,402.249.196-97,03/07/2024
CUST-18335,Rafael Ribeiro,668.499.616-18,23/03/2024
CUST-18336,Fernanda Pereira,737.572.611-52,25/06/2025
CUST-18337,Maria Santos,228.694.860-72,21/12/2023
CUST-18338,Marcos Souza,464.123.794-19,23/04/2025
CUST-18339,Camila Pereira,871.477.459-34,11/09/2025
CUST-18340,João Alves,135.361.699-44,08/01/2025
CUST-18341,Fernanda Souza,199.954.147-36,14/03/2024
CUST-18342,Rafael Alves,785.692.857-25,09/08/2025
CUST-18343,Maria Silva,551.232.921-35,09/05/2024
CUST-18344,Ana Rodrigues,148.641.558-83,21/04/2025
CUST-18345,Carlos Pereira,862.857.656-54,21/09/2024
CUST-18346,Rafael Lima,187.823.522-54,23/02/2024
CUST-18347,Beatriz Ribeiro,201.320.935-44,29/04/2024
CUST-18348,Julia Oliveira,307.944.260-18,17/11/2025
CUST-18349,Beatriz Souza,746.833.740-57,22/05/2023
CUST-18350,Rafael Gomes,137.927.365-69,26/02/2024
CUST-18351,Beatriz Rodrigues,162.224.239-99,11/05/2025
CUST-18352,Camila Silva,775.713.617-36,07/08/2024
CUST-18353,Julia Ferreira,498.749.629-71,09/06/2024
CUST-18354,Julia Alves,949.654.734-32,24/05/2024
CUST-18355,Ana Alves,474.264.504-22,15/11/2024
CUST-18356,Thiago Ferreira,996.683.824-83,04/02/2024
CUST-18357,Beatriz Souza,338.567.513-76,08/11/2023
CUST-18358,João Silva,812.195.864-61,05/08/2023
CUST-18359,Rafael Ribeiro,617.318.931-88,21/10/2025
CUST-18360,Carlos Rodrigues,369.219.743-30,29/09/2024
CUST-18361,Camila Santos,831.628.977-78,15/08/2024
CUST-18362,Carlos Oliveira,311.210.181-94,18/12/2025
CUST-18363,Beatriz Alves,447.900.902-18,30/08/2024
CUST-18364,Rafael Pereira,698.185.580-60,13/07/2025
CUST-18365,Camila Costa,984.302.428-61,11/09/2025
CUST-18366,Lucas Pereira,971.528.124-89,13/11/2023
CUST-18367,João Silva,785.336.473-74,04/10/2024
CUST-18368,Beatriz Rodrigues,893.843.594-36,09/07/2025
CUST-18369,Mariana Souza,750.140.606-59,14/11/2025
CUST-18370,João Ribeiro,848.948.830-39,03/10/2025
CUST-18371,Lucas Souza,108.154.640-52,15/04/2024
CUST-18372,Thiago Ferreira,945.966.937-78,18/08/2024
CUST-18373,Rafael Ribeiro,665.153.492-19,08/10/2023
CUST-18374,Camila Silva,981.867.229-51,30/12/2023
CUST-18375,Fernanda Pereira,690.162.629-17,08/08/2024
CUST-18376,Lucas Rodrigues,373.777.794-68,22/06/2023
CUST-18377,Beatriz Gomes,140.161.756-55,10/10/2023
CUST-18378,Lucas Oliveira,649.229.476-11,23/10/2023
CUST-18379,Marcos Souza,812.163.612-50,26/01/2025
CUST-18380,Carlos Oliveira,286.919.937-42,01/12/2025
CUST-18381,Julia Gomes,167.630.929-21,19/07/2023
CUST-18382,Lucas Santos,517.824.781-61,20/05/2024
CUST-18383,Beatriz Gomes,321.958.583-99,11/06/2023
CUST-18384,Beatriz Costa,682.563.839-67,27/05/2024
CUST-18385,Lucas Lima,424.683.506-72,11/06/2023
CUST-18386,Rafael Souza,423.953.655-89,05/07/2024
CUST-18387,Pedro Costa,121.414.917-92,06/06/2025
CUST-18388,Carlos Lima,263.804.564-28,14/05/2025
CUST-18389,Julia Oliveira,603.166.229-10,26/06/2024
CUST-18390,João Costa,285.477.635-24,27/11/2023
CUST-18391,Carlos Ferreira,128.632.417-24,02/08/2023
CUST-18392,Pedro Ferreira,101.914.916-11,11/11/2024
CUST-18393,Rafael Oliveira,528.419.119-37,17/11/2023
CUST-18394,Carlos Silva,906.556.905-11,11/07/2025
CUST-18395,Fernanda Alves,488.936.436-85,27/02/2025
CUST-18396,Beatriz Santos,303.337.458-26,08/07/2023
CUST-18397,Beatriz Oliveira,511.518.287-48,03/03/2024
CUST-18398,Marcos Oliveira,259.157.642-54,03/09/2024
CUST-18399,Ana Gomes,819.220.241-18,09/09/2025
CUST-18400,Rafael Ribeiro,694.284.759-82,25/06/2023
CUST-18401,Ana Santos,788.112.132-69,27/06/2024
CUST-18402,Ana Pereira,726.667.531-98,13/02/2025
CUST-18403,Marcos Silva,494.971.709-38,14/11/2024
CUST-18404,Fernanda Ferreira,383.220.303-66,19/04/2025
CUST-18405,Fernanda Rodrigues,261.218.193-67,03/05/2023
CUST-18406,Lucas Costa,443.196.717-73,22/10/2025
CUST-18407,Carlos Alves,593.793.167-46,29/08/2023
CUST-18408,Mariana Alves,628.319.981-24,19/06/2023
CUST-18409,Mariana Lima,470.189.530-20,18/03/2025
CUST-18410,Julia Gomes,999.324.484-59,22/09/2023
CUST-18411,Ana Santos,727.958.473-96,24/02/2025
CUST-18412,Ana Costa,946.253.447-57,14/01/2025
CUST-18413,Pedro Pereira,468.684.392-97,29/09/2023
CUST-18414,Marcos Souza,983.251.550-27,23/03/2024
CUST-18415,Mariana Santos,324.748.610-97,12/02/2024
CUST-18416,João Rodrigues,558.148.267-29,20/02/2024
CUST-18417,Julia Lima,589.247.229-95,17/05/2025
CUST-18418,Beatriz Lima,201.802.385-89,29/10/2024
CUST-18419,Carlos Alves,386.424.856-23,25/07/2023
CUST-18420,Camila Ferreira,363.750.483-15,27/04/2023
CUST-18421,Julia Gomes,760.371.136-82,30/09/2023
CUST-18422,Fernanda Costa,542.866.982-43,24/11/2025
CUST-18423,Carlos Ferreira,912.754.855-37,02/10/2024
CUST-18424,Pedro Ferreira,463.779.842-96,16/12/2023
CUST-18425,Camila Ferreira,261.843.982-83,24/04/2024
CUST-18426,João Gomes,592.614.428-58,10/12/2025
CUST-18427,Pedro Souza,226.682.779-16,18/07/2024
CUST-18428,Lucas Ferreira,937.167.290-98,14/04/2024
CUST-18429,Julia Rodrigues,337.147.513-66,29/08/2024
CUST-18430,Maria Oliveira,217.605.307-73,14/10/2023
CUST-18431,Maria Oliveira,727.130.250-81,02/04/2024
CUST-18432,Carlos Pereira,553.567.178-46,09/07/2025
CUST-18433,Pedro Santos,533.629.461-79,07/05/2023
CUST-18434,Beatriz Gomes,141.613.534-31,16/12/2023
CUST-18435,Marcos Alves,106.877.528-92,20/06/2025
CUST-18436,Rafael Santos,832.817.678-31,21/08/2023
CUST-18437,Pedro Silva,255.457.632-32,26/07/2023
CUST-18438,João Ribeiro,166.948.100-44,03/09/2025
CUST-18439,Fernanda Souza,273.861.281-49,02/05/2023
CUST-18440,Ana Costa,517.330.489-13,22/02/2025
CUST-18441,Carlos Oliveira,137.892.432-49,07/12/2025
CUST-18442,Lucas Rodrigues,525.788.912-58,03/08/2024
CUST-18443,Fernanda Alves,438.150.159-78,29/05/2023
CUST-18444,Pedro Silva,418.780.306-61,17/03/2025
CUST-18445,Mariana Souza,530.698.153-11,16/06/2024
CUST-18446,Ana Alves,695.101.260-76,20/07/2023
CUST-18447,Mariana Lima,722.428.522-27,30/07/2023
CUST-18448,Julia Alves,942.583.710-41,05/07/2023
CUST-18449,Rafael Silva,214.724.216-75,26/07/2024
CUST-18450,Camila Gomes,696.979.508-80,21/05/2024
CUST-18451,Beatriz Gomes,722.694.686-48,16/09/2023
CUST-18452,Ana Souza,557.496.536-58,16/11/2023
CUST-18453,Camila Rodrigues,852.594.750-91,23/07/2024
CUST-18454,João Pereira,973.540.560-49,05/03/2024
CUST-18455,Maria Rodrigues,479.452.581-98,29/05/2023
CUST-18456,Julia Gomes,641.268.133-79,22/08/2025
CUST-18457,Ana Pereira,365.647.189-35,08/09/2024
CUST-18458,Marcos Alves,811.705.421-93,22/05/2025
CUST-18459,Marcos Oliveira,378.290.808-92,14/12/2025
CUST-18460,Lucas Costa,520.747.444-99,31/08/2025
CUST-18461,Mariana Silva,281.811.147-25,13/07/2025
CUST-18462,Fernanda Ribeiro,332.632.277-27,15/08/2023
CUST-18463,Maria Alves,243.603.723-69,12/09/2024
CUST-18464,Beatriz Lima,566.800.106-58,27/11/2024
CUST-18465,Pedro Santos,374.169.836-81,17/02/2025
CUST-18466,Pedro Ribeiro,676.654.435-35,20/05/2023
CUST-18467,Beatriz Ferreira,128.235.861-62,11/04/2025
CUST-18468,Thiago Rodrigues,516.897.519-20,06/05/2025
CUST-18469,João Silva,608.673.717-85,21/02/2024
CUST-18470,Beatriz Oliveira,694.585.453-22,28/09/2023
CUST-18471,Beatriz Gomes,242.816.122-31,26/06/2025
CUST-18472,Thiago Souza,228.885.456-99,20/01/2024
CUST-18473,Julia Santos,754.860.389-94,06/09/2023
CUST-18474,Rafael Alves,328.117.665-55,02/02/2024
CUST-18475,Julia Silva,228.425.684-20,27/11/2023
CUST-18476,Thiago Costa,580.669.674-15,21/01/2024
CUST-18477,João Santos,433.330.356-62,22/06/2024
CUST-18478,Ana Oliveira,960.915.117-63,08/11/2024
CUST-18479,Ana Souza,292.662.836-81,22/10/2023
CUST-18480,Beatriz Gomes,800.125.388-81,25/09/2024
CUST-18481,Julia Oliveira,302.150.187-28,20/06/2024
CUST-18482,Julia Alves,936.857.796-50,16/05/2023
CUST-18483,Camila Santos,555.355.427-98,26/09/2024
CUST-18484,Mariana Pereira,790.293.749-62,09/11/2024
CUST-18485,Camila Lima,718.585.497-59,21/12/2023
CUST-18486,Rafael Lima,423.107.553-29,09/07/2025
CUST-18487,Carlos Costa,784.233.792-24,06/02/2024
CUST-18488,Carlos Lima,884.157.395-77,26/01/2025
CUST-18489,Rafael Lima,245.404.714-77,21/06/2025
CUST-18490,Thiago Oliveira,425.540.158-96,23/01/2025
CUST-18491,Maria Gomes,974.644.646-97,10/12/2023
CUST-18492,Marcos Lima,753.966.518-92,03/12/2023
CUST-18493,Carlos Silva,699.540.693-69,08/12/2025
CUST-18494,Camila Oliveira,437.554.101-42,05/08/2024
CUST-18495,Pedro Pereira,930.156.581-91,02/12/2023
CUST-18496,Marcos Rodrigues,967.998.123-89,06/07/2023
CUST-18497,Fernanda Santos,490.161.932-19,19/03/2024
CUST-18498,Carlos Oliveira,301.385.893-60,01/12/2023
CUST-18499,Julia Costa,660.376.913-98,10/09/2024
